startedAt;prod1-1:2.29.0;source;prod1-65:2.29.1;prod1-65:2.29.2;prod1-65:2.29.3;prod1-65:2.29.9
2025-04-03 13:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.085
2025-04-03 13:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 13:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 14:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 14:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 14:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 14:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 15:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 15:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 15:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 15:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 16:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.134
2025-04-03 16:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.113
2025-04-03 16:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.069
2025-04-03 16:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.011
2025-04-03 17:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 17:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 17:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 17:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 18:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 18:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 18:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 18:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 19:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 19:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 19:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 19:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 20:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 20:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 20:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 20:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 21:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 21:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 21:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 21:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 22:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 22:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 22:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 22:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 23:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 23:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 23:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-03 23:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 00:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 00:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 00:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 00:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 01:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 01:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 01:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 01:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 02:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 02:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 02:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 02:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 03:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 03:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 03:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 03:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 04:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 04:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 04:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 04:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 05:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 05:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 05:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 05:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 06:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 06:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 06:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 06:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 07:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 07:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 07:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.863
2025-04-04 07:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.44
2025-04-04 08:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.776
2025-04-04 08:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.964
2025-04-04 08:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.299
2025-04-04 08:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.367
2025-04-04 09:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.419
2025-04-04 09:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.531
2025-04-04 09:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.723
2025-04-04 09:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.869
2025-04-04 10:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.725
2025-04-04 10:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.536
2025-04-04 10:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.423
2025-04-04 10:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.904
2025-04-04 11:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.735
2025-04-04 11:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.744
2025-04-04 11:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.959
2025-04-04 11:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.296
2025-04-04 12:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.179
2025-04-04 12:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.694
2025-04-04 12:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.37
2025-04-04 12:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.379
2025-04-04 13:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.317
2025-04-04 13:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.619
2025-04-04 13:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.899
2025-04-04 13:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.25
2025-04-04 14:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.523
2025-04-04 14:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.745
2025-04-04 14:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.093
2025-04-04 14:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.651
2025-04-04 15:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.023
2025-04-04 15:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.529
2025-04-04 15:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.741
2025-04-04 15:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.379
2025-04-04 16:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.127
2025-04-04 16:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.052
2025-04-04 16:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.025
2025-04-04 16:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 17:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 17:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 17:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 17:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 18:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 18:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 18:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 18:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 19:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 19:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 19:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 19:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 20:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 20:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 20:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 20:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 21:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 21:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 21:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 21:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 22:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 22:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 22:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 22:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 23:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 23:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 23:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-04 23:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 00:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 00:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 00:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 00:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 01:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 01:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 01:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 01:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 02:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 02:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 02:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 02:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 03:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 03:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 03:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 03:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 04:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 04:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 04:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 04:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 05:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 05:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 05:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 05:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 06:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 06:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.088
2025-04-05 06:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.716
2025-04-05 06:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 07:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 07:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 07:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 07:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 08:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 08:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 08:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.5
2025-04-05 08:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.36
2025-04-05 09:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.716
2025-04-05 09:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.499
2025-04-05 09:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.472
2025-04-05 09:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.23
2025-04-05 10:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.394
2025-04-05 10:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.488
2025-04-05 10:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.561
2025-04-05 10:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.34
2025-04-05 11:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.393
2025-04-05 11:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.754
2025-04-05 11:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.971
2025-04-05 11:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.98
2025-04-05 12:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.151
2025-04-05 12:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.678
2025-04-05 12:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.974
2025-04-05 12:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.912
2025-04-05 13:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.826
2025-04-05 13:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.3
2025-04-05 13:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.54
2025-04-05 13:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.364
2025-04-05 14:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.384
2025-04-05 14:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;3.388
2025-04-05 14:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.489
2025-04-05 14:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.784
2025-04-05 15:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.268
2025-04-05 15:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.722
2025-04-05 15:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.045
2025-04-05 15:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.839
2025-04-05 16:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.118
2025-04-05 16:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 16:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 16:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 17:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 17:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 17:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 17:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 18:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 18:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 18:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 18:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 19:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 19:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 19:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 19:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 20:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 20:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 20:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 20:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 21:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 21:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 21:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 21:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 22:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 22:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 22:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 22:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 23:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 23:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 23:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-05 23:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 00:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 00:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 00:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 00:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 01:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 01:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 01:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 01:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 02:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 02:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 02:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 02:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 03:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 03:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 03:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 03:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 04:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 04:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 04:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 04:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 05:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 05:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 05:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 05:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 06:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 06:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 06:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 06:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 07:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 07:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 07:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 07:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.629
2025-04-06 08:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.464
2025-04-06 08:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.837
2025-04-06 08:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.429
2025-04-06 08:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.617
2025-04-06 09:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.414
2025-04-06 09:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.361
2025-04-06 09:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;5.978
2025-04-06 09:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.652
2025-04-06 10:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;6.324
2025-04-06 10:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;7.536
2025-04-06 10:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;7.206
2025-04-06 10:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;4.792
2025-04-06 11:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.345
2025-04-06 11:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.012
2025-04-06 11:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.32
2025-04-06 11:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;2.142
2025-04-06 12:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.989
2025-04-06 12:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.637
2025-04-06 12:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.524
2025-04-06 12:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;1.179
2025-04-06 13:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.93
2025-04-06 13:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.627
2025-04-06 13:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.389
2025-04-06 13:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.029
2025-04-06 14:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 14:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 14:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 14:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 15:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 15:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 15:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 15:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 16:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 16:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 16:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 16:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 17:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 17:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 17:30:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 17:45:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 18:00:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
2025-04-06 18:15:00+00:00;;df-prod-Véronique-1-65:2.29.9;;;;0.0
